Tag,date,X,Y,month,long,lat
183952,2019-09-11,-985740.789372932000000,1621322.573344590000000,9.000000000000000,186.053574538816000,63.218325916035500
183952,2019-09-12,-988871.748666861000000,1618191.614050670000000,9.000000000000000,186.012473143112000,63.183265211247700
183952,2019-09-13,-988871.748666861000000,1611929.695462810000000,9.000000000000000,186.049363636262000,63.129742245123500
183952,2019-09-14,-988871.748666861000000,1605667.776874950000000,9.000000000000000,186.086122303575000,63.076212426134200
183952,2019-09-15,-982609.830079003000000,1596274.898993160000000,9.000000000000000,186.259470672009000,63.012363325534400
183952,2019-09-16,-979478.870785074000000,1590012.980405310000000,9.000000000000000,186.354892556129000,62.966964900565400
183952,2019-09-17,-976347.911491146000000,1583751.061817450000000,9.000000000000000,186.450026492380000,62.921506148803800
183952,2019-09-18,-973216.952197217000000,1571227.224641730000000,9.000000000000000,186.580444236162000,62.822345817604300
183952,2019-09-19,-966955.033609359000000,1561834.346759950000000,9.000000000000000,186.751289929928000,62.757929317211100
183952,2019-09-20,-970085.992903288000000,1558703.387466020000000,9.000000000000000,186.710008011055000,62.723076603984500
183952,2019-09-21,-973216.952197217000000,1555572.428172090000000,9.000000000000000,186.668820960843000,62.688213006168900
183952,2019-09-22,-979478.870785074000000,1555572.428172090000000,9.000000000000000,186.551409494514000,62.672089037058300
183952,2019-09-23,-985740.789372932000000,1549310.509584230000000,9.000000000000000,186.469631783824000,62.602263819066700
183952,2019-09-24,-992002.707960790000000,1549310.509584230000000,9.000000000000000,186.352658213495000,62.585980066886500
183952,2019-09-25,-995133.667254719000000,1546179.550290300000000,9.000000000000000,186.312065949168000,62.551018865859600
183952,2019-09-26,-998264.626548648000000,1543048.590996370000000,9.000000000000000,186.271566740507000,62.516047028470000
183952,2019-09-27,-1004526.545136500000000,1536786.672408520000000,9.000000000000000,186.190846332824000,62.446071538190600
183952,2019-09-28,-1007657.504430430000000,1530524.753820660000000,9.000000000000000,186.168500427550000,62.384304201605300
183952,2019-09-29,-1010788.463724360000000,1521131.875938870000000,9.000000000000000,186.164072625664000,62.295773460019900
183952,2019-09-30,-1007657.504430430000000,1518000.916644940000000,9.000000000000000,186.239692616713000,62.277230887493400
183952,2019-10-01,-1007657.504430430000000,1518000.916644940000000,10.000000000000000,186.239692616713000,62.277230887493400
183952,2019-10-02,-1010788.463724360000000,1518000.916644940000000,10.000000000000000,186.181869764948000,62.269009642008500
183952,2019-10-03,-1013919.423018290000000,1521131.875938870000000,10.000000000000000,186.106235180451000,62.287521661895100
183952,2019-10-04,-1017050.382312220000000,1524262.835232800000000,10.000000000000000,186.030509513109000,62.305993943046800
183952,2019-10-05,-1020181.341606150000000,1524262.835232800000000,10.000000000000000,185.972688870064000,62.297688306090500
183952,2019-10-06,-1020181.341606150000000,1527393.794526730000000,10.000000000000000,185.954692795561000,62.324426414656200
183952,2019-10-07,-1020181.341606150000000,1527393.794526730000000,10.000000000000000,185.954692795561000,62.324426414656200
183952,2019-10-08,-1020181.341606150000000,1524262.835232800000000,10.000000000000000,185.972688870064000,62.297688306090500
183952,2019-10-09,-1020181.341606150000000,1521131.875938870000000,10.000000000000000,185.990653643801000,62.270948299512500
183952,2019-10-10,-1020181.341606150000000,1518000.916644940000000,10.000000000000000,186.008587195741000,62.244206393794500
183952,2019-10-11,-1017050.382312220000000,1511738.998057090000000,10.000000000000000,186.102000146657000,62.198993265724200
183952,2019-10-12,-1013919.423018290000000,1511738.998057090000000,10.000000000000000,186.159670268959000,62.207246455957700
183952,2019-10-13,-1007657.504430430000000,1508608.038763160000000,10.000000000000000,186.292762103988000,62.196906552645200
183952,2019-10-14,-1004526.545136500000000,1505477.079469230000000,10.000000000000000,186.368062060462000,62.178297161697800
183952,2019-10-15,-1004526.545136500000000,1502346.120175300000000,10.000000000000000,186.385614492502000,62.151509657174500
183952,2019-10-16,-1004526.545136500000000,1499215.160881370000000,10.000000000000000,186.403136481744000,62.124720316959200
183952,2019-10-17,-1001395.585842570000000,1499215.160881370000000,10.000000000000000,186.460747677569000,62.132851834406700
183952,2019-10-18,-998264.626548648000000,1496084.201587440000000,10.000000000000000,186.535790037599000,62.114154683821400
183952,2019-10-19,-995133.667254719000000,1492953.242293510000000,10.000000000000000,186.610741545900000,62.095418275609400
183952,2019-10-20,-988871.748666861000000,1489822.282999580000000,10.000000000000000,186.743197454520000,62.084660001654800
183952,2019-10-21,-982609.830079003000000,1492953.242293510000000,10.000000000000000,186.841364408162000,62.127469193478700
183952,2019-10-22,-976347.911491146000000,1492953.242293510000000,10.000000000000000,186.956854716993000,62.143354917716500
183952,2019-10-23,-970085.992903288000000,1492953.242293510000000,10.000000000000000,187.072463592072000,62.159147292522900
183952,2019-10-24,-963824.074315430000000,1492953.242293510000000,10.000000000000000,187.188190514317000,62.174846173811700
183952,2019-10-25,-957562.155727572000000,1489822.282999580000000,10.000000000000000,187.320779898467000,62.163551561369200
183952,2019-10-26,-948169.277845786000000,1483560.364411730000000,10.000000000000000,187.527751027967000,62.132917379768900
183952,2019-10-27,-938776.399963999000000,1474167.486529940000000,10.000000000000000,187.750632569686000,62.075035644564600
183952,2019-10-28,-929383.522082213000000,1467905.567942080000000,10.000000000000000,187.956580615402000,62.043781370237300
183952,2019-10-29,-919990.644200426000000,1464774.608648150000000,10.000000000000000,188.146180199655000,62.039224777166400
183952,2019-10-30,-910597.766318639000000,1461643.649354220000000,10.000000000000000,188.335722465305000,62.034415801877300
183952,2019-10-31,-901204.888436853000000,1458512.690060290000000,10.000000000000000,188.525204351860000,62.029354563300800
183952,2019-11-01,-891812.010555066000000,1455381.730766370000000,11.000000000000000,188.714622804711000,62.024041186515300
183952,2019-11-02,-882419.132673280000000,1452250.771472440000000,11.000000000000000,188.903974775419000,62.018475802730400
183952,2019-11-03,-873026.254791493000000,1452250.771472440000000,11.000000000000000,189.078138785173000,62.039754689900800
183952,2019-11-04,-863633.376909707000000,1449119.812178510000000,11.000000000000000,189.267517178368000,62.033705642526600
183952,2019-11-05,-851109.539733991000000,1445988.852884580000000,11.000000000000000,189.514989672258000,62.034295728096700
183952,2019-11-06,-838585.702558276000000,1445988.852884580000000,11.000000000000000,189.747925652687000,62.061621735322000
183952,2019-11-07,-826061.865382560000000,1445988.852884580000000,11.000000000000000,189.981270407546000,62.088566577485700
183952,2019-11-08,-813538.028206845000000,1445988.852884580000000,11.000000000000000,190.215019237147000,62.115129250979900
183952,2019-11-09,-797883.231737201000000,1445988.852884580000000,11.000000000000000,190.507766253412000,62.147793655938300
183952,2019-11-10,-782228.435267556000000,1445988.852884580000000,11.000000000000000,190.801127789079000,62.179857454217200
183953,2019-08-11,-841716.661852205000000,1671417.922047460000000,8.000000000000000,188.567441034956000,64.007413206704600
183953,2019-08-12,-844847.621146133000000,1677679.840635310000000,8.000000000000000,188.472112806804000,64.054271898697400
183953,2019-08-13,-851109.539733991000000,1677679.840635310000000,8.000000000000000,188.348210333603000,64.039589366079700
183953,2019-08-14,-854240.499027920000000,1677679.840635310000000,8.000000000000000,188.286306205761000,64.032210344567700
183953,2019-08-15,-857371.458321849000000,1680810.799929240000000,8.000000000000000,188.207454148912000,64.051850316426200
183953,2019-08-16,-860502.417615778000000,1680810.799929240000000,8.000000000000000,188.145559858807000,64.044413860816700
183953,2019-08-17,-863633.376909707000000,1680810.799929240000000,8.000000000000000,188.083697338696000,64.036952281026100
183953,2019-08-18,-866764.336203635000000,1680810.799929240000000,8.000000000000000,188.021866671398000,64.029465596969900
183953,2019-08-19,-869895.295497564000000,1680810.799929240000000,8.000000000000000,187.960067939428000,64.021953828606600
